0.599144160748	1.87519872189
0.621520876884	1.87686216831
0.614226222038	1.86814844608
0.585219502449	1.82907795906
0.587706923485	1.84029126167
0.61293053627	1.86674165726
0.611885011196	1.84636044502
0.640024483204	1.8254673481
0.655588030815	1.85152554512
0.698572218418	1.90726256371
0.699891090393	1.86374902725
0.677737236023	1.83303844929
0.703233122826	1.90068924427
0.683988451958	1.81647229195
0.696922540665	1.82843506336
0.732171356678	1.86072850227
0.747009694576	1.88881862164
0.752610981464	1.89141404629
0.754640161991	1.90991854668
0.741423606873	1.87562406063
0.717246711254	1.85127580166
0.698384165764	1.84223711491
0.680455744267	1.87413859367
0.68202495575	1.8451063633
0.769470155239	1.94900178909
0.769663751125	1.91454732418
0.763616085052	1.89975106716
0.732146084309	1.87590670586
0.714389264584	1.86127388477
0.672918498516	1.81300187111
0.675171077251	1.81079614162
0.704485595226	1.84815585613
0.675750434399	1.79315745831
0.690244376659	1.81261610985
0.716273725033	1.84437477589
0.689610719681	1.77469849586
0.663848936558	1.7155251503
0.677646398544	1.70601630211
0.678627073765	1.69099402428
0.689812064171	1.70131361485
0.710007071495	1.75544142723
0.721962273121	1.78428721428
0.732055544853	1.78491234779
0.741864681244	1.80657541752
0.658016860485	1.70277118683
0.643478035927	1.66965997219
0.64832919836	1.70452570915
0.661320626736	1.74809229374
0.66110599041	1.73472189903
0.670195162296	1.73993647099
0.669164657593	1.72797691822
0.634922385216	1.69023180008
0.651862382889	1.73930037022
0.664776146412	1.72744905949
0.671670794487	1.72205543518
0.698118209839	1.76420044899
0.702092826366	1.82166290283
0.687753558159	1.86505115032
0.675127625465	1.91418993473
0.683681726456	1.89788758755
0.673515081406	1.8525454998
0.67392116785	1.83939838409
0.694105923176	1.83531653881
0.688772439957	1.81116271019
0.698661088943	1.84074831009
0.702808380127	1.88986074924
0.703805565834	1.8936548233
0.724266946316	1.89189684391
0.740308046341	1.91928935051
0.75256973505	1.93491387367
0.759250462055	1.92523992062
0.761432290077	1.93221008778
0.760121405125	1.86352157593
0.788887917995	1.92892205715
0.747699856758	1.87777447701
0.711158812046	1.8333619833
0.72348099947	1.82800638676
0.744704723358	1.78860390186
0.734605133533	1.71438789368
0.749684691429	1.74303483963
0.738039731979	1.74518454075
0.768541455269	1.74918174744
0.758800566196	1.75495934486
0.773710310459	1.7439006567
0.779498159885	1.70944106579
0.806625723839	1.74945998192
0.81789880991	1.74774992466
0.866042017937	1.80265033245
1.02085101604	1.83005428314
1.09734249115	1.83003687859
1.08490562439	1.8240956068
1.09273672104	1.83381664753
1.0956287384	1.84910833836
1.05498218536	1.79804515839
1.10964071751	1.83547985554
1.35263216496	1.89149928093
1.53708672523	1.85299634933
1.65922939777	1.94110822678
1.81660580635	1.97715771198
1.8141374588	1.94173181057
1.83315050602	1.94737422466
1.79931855202	1.98751986027
1.92877364159	1.95649063587
2.35378885269	2.0256934166
3.18611621857	2.10460853577
3.41553068161	2.08810663223
4.03279018402	2.16211247444
4.96084308624	2.13806939125
5.43114805222	2.09590291977
5.49151039124	2.06414246559
5.64313268661	2.10921955109
6.06535959244	2.1387784481
6.49900579453	2.3402326107
7.15431451797	2.40815639496
8.14928245544	2.44085264206
8.84059810638	2.6615087986
9.95559501648	2.82957601547
10.5134267807	2.79241466522
11.3692560196	2.89329600334
11.9605064392	3.21507406235
12.5083246231	3.28169536591
13.3989152908	3.30728888512
15.6476535797	3.42930197716
15.8030080795	3.47962141037
15.4372472763	3.46463632584
15.9579353333	3.59717273712
17.2059459686	3.60563254356
16.6989421844	3.649725914
16.9221897125	3.83745861053
21.1959056854	3.99445009232
24.1193447113	4.16606521606
25.0061206818	4.3868355751
25.0514831543	4.28449583054
25.6308994293	4.56108045578
25.8440723419	4.60173177719
27.2456188202	4.60640907288
27.7211742401	4.7544054985
27.7429542542	4.82364463806
30.4463233948	4.88755846024
31.3827075958	5.10749292374
31.779542923	5.12284469604
32.0134239197	5.0896487236
31.4896450043	5.01249885559
31.8561859131	4.94027280807
32.4930496216	5.05097293854
33.8278694153	5.01100635529
32.9879264832	5.04922008514
34.8404121399	5.16454648972
36.916934967	5.1356844902
35.7168121338	5.03845453262
34.3240013123	4.9594373703
34.3889350891	4.99161958694
34.9714050293	5.0663933754
35.4588775635	4.8308262825
34.8212203979	4.83018398285
33.7458305359	4.78516054153
34.3270263672	4.70272302628
34.8572769165	4.61071205139
32.2273025513	4.573782444
32.4322853088	4.08729505539
33.417881012	4.34827947617
33.0282745361	4.53229427338
33.6059341431	4.55601978302
34.6505012512	4.67332410812
34.8230552673	4.77199935913
33.5490531921	4.80433130264
33.4889984131	4.87221908569
32.6668434143	4.78150320053
31.0901279449	4.76832389832
30.2166309357	4.81019878387
30.8719272614	4.72577810287
31.107006073	4.54987859726
31.0988941193	4.65939998627
33.1819610596	5.16011667252
34.5077896118	5.53559303284
34.5157699585	5.75541639328
33.4315185547	5.69055938721
34.1424331665	5.65643358231
35.774810791	5.70088386536
36.019908905	5.90088653564
34.641582489	5.81097269058
35.6586341858	6.02630138397
34.5158042908	6.41948127747
33.893081665	6.37894296646
36.1682319641	6.31940555573
37.0675010681	6.33474254608
37.9069862366	6.26497983932
38.0851783752	6.32474946976
38.5598945618	6.58217430115
37.846031189	7.10392856598
38.5401229858	7.26803350449
37.8521881104	7.35545015335
37.3183288574	7.38987588882
34.4555587769	7.33252239227
35.4470901489	7.11681032181
37.9263153076	6.98539876938
